home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,location_mismatch,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_24h,corridor_risk,day_of_week,year,is_fraud
US,USD,CAD,mobile,61.71,61.71,2.61,1.351351,FALSE,standard,147,0.551,0.391,0,0,Friday,2025,0
US,USD,PHP,mobile,39.31,39.31,1.34,58.823529,FALSE,standard,298,0.336,0.166,0,0.1,Friday,2025,0
CA,CAD,GBP,web,71.36,52.8,2.78,0.592,FALSE,standard,1041,0.867,0.245,0,0,Friday,2025,0
US,USD,GBP,mobile,59.58,59.58,1.66,0.8,FALSE,standard,298,0.336,0.166,0,0,Friday,2025,0
UK,GBP,CNY,mobile,532.17,665.21,9.11,8.928571,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
US,USD,NGN,web,83.04,83.04,1.92,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Saturday,2025,0
UK,GBP,GBP,web,69.54,86.92,2.22,1,FALSE,standard,4,0.892,0.407,1,0,Friday,2025,0
US,USD,MXN,mobile,38.95,38.95,1.19,17.241379,FALSE,enhanced,367,0.939,0.176,0,0.2,Saturday,2025,0
UK,GBP,MXN,ATM,140.06,175.07,3.5,21.551724,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
UK,GBP,CAD,web,131.76,164.7,2.66,1.689189,FALSE,standard,4,0.892,0.407,1,0,Saturday,2025,0
US,USD,CNY,web,655.08,655.08,9.91,7.142857,FALSE,standard,298,0.336,0.166,0,0,Saturday,2025,0
US,USD,EUR,mobile,229.5,229.5,4.17,0.925926,TRUE,standard,263,0.522,0.223,0,0,Saturday,2025,0
US,USD,GBP,mobile,47.25,47.25,1.47,0.8,FALSE,standard,263,0.522,0.223,0,0,Sunday,2025,0
US,USD,CAD,mobile,334.88,334.88,6.26,1.351351,FALSE,standard,1018,0.934,0.087,0,0,Sunday,2025,0
UK,GBP,GBP,mobile,43.61,54.51,1.6,1,FALSE,standard,718,0.953,0.169,0,0,Sunday,2025,0
US,USD,USD,mobile,956.98,956.98,15.21,1,FALSE,standard,1016,0.794,0.247,1,0,Sunday,2025,0
US,USD,CAD,mobile,489.14,489.14,9.12,1.351351,FALSE,standard,263,0.522,0.223,0,0,Sunday,2025,0
CA,CAD,INR,web,404.49,299.32,7.73,61.666667,FALSE,standard,1041,0.867,0.245,0,0.12,Sunday,2025,0
UK,GBP,CNY,web,1115.94,1394.92,17.24,8.928571,FALSE,standard,4,0.892,0.407,0,0,Sunday,2025,0
UK,GBP,MXN,mobile,175.05,218.81,3.76,21.551724,FALSE,standard,4,0.892,0.407,0,0,Sunday,2025,0
US,USD,INR,web,204.94,204.94,-1,83.333333,FALSE,standard,263,-0.1,0.223,0,0,Sunday,2025,0
US,USD,INR,mobile,50.82,50.82,1.25,83.333333,FALSE,standard,263,0.372,0.223,0,0,Sunday,2025,0
US,USD,INR,mobile,375.55,375.55,6.58,83.333333,FALSE,standard,263,0.522,0.223,0,0,Monday,2025,0
 US  ,USD,CNY,unknown,237.27,410.97,110.92,7.142857,FALSE,unknown,263,0.68,0.223,0,0,Monday,2025,0
UK,GBP,CAD,mobile,85.61,107.02,2.2,1.689189,FALSE,standard,4,0.892,0.407,0,0,Monday,2025,0
US,USD,INR,mobile,112.96,112.96,2.92,83.333333,TRUE,standard,1016,0.944,0.247,0,0,Monday,2025,0
US,USD,INR,ATM,85.84,85.84,2.49,83.333333,FALSE,standard,638,0.839,0.244,0,0,Wednesday,2025,0
US,USD,USD,mobile,168.86,168.86,3.48,1,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2025,0
US,USD,NGN,mobile,97.62,97.62,2.34,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Tuesday,2025,0
US,USD,CNY,mobile,156.14,156.14,2.98,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2025,0
US,USD,NGN,mobile,71.17,71.17,2.52,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Tuesday,2025,0
US,USD,CAD,mobile,103.79,103.79,2.94,1.351351,TRUE,standard,263,0.522,0.223,0,0,Tuesday,2025,0
US,USD,INR,mobile,239.11,239.11,4.95,83.333333,TRUE,standard,34,0.427,0.068,0,0,Tuesday,2025,0
US,USD,NGN,mobile,155.52,155.52,3.32,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Tuesday,2025,0
US,USD,USD,mobile,115.02,115.02,2.72,1,FALSE,enhanced,257,0.894,0.257,0,0,Wednesday,2025,0
UK,GBP,MXN,mobile,21.43,26.79,1.3,21.551724,FALSE,low,454,0.71,0.238,1,0,Wednesday,2025,0
US,USD,CAD,web,78.45,78.45,2.03,1.351351,FALSE,standard,263,0.522,0.223,0,0,Wednesday,2025,0
US,USD,GBP,web,324.58,324.58,6.13,0.8,FALSE,standard,147,0.401,0.391,0,0,Wednesday,2025,0
US,USD,CAD,ATM,121.46,121.46,2.7,1.351351,FALSE,standard,648,0.62,0.24,0,0,Thursday,2025,0
US,USD,CNY,mobile,104.11,104.11,2.52,7.142857,FALSE,standard,263,0.522,0.223,0,0,Thursday,2025,0
US,USD,GBP,web,91.34,91.34,2.24,0.8,FALSE,standard,1018,0.934,0.087,1,0,Thursday,2025,0
US,USD,INR,web,197.9,197.9,4.35,83.333333,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2025,0
US,USD,USD,web,135.72,135.72,4.04,1,FALSE,standard,1016,0.944,0.247,0,0,Thursday,2025,0
US,USD,INR,mobile,98.1,98.1,1.62,83.333333,FALSE,standard,298,0.336,0.166,6,0,Thursday,2025,0
US,USD,INR,web,162.26,162.26,3.79,83.333333,FALSE,standard,263,0.522,0.223,0,0,Thursday,2025,0
UK,GBP,MXN,mobile,175.72,219.64,2.6,21.551724,FALSE,standard,4,0.892,0.407,0,0,Thursday,2025,0
UK,GBP,CAD,mobile,300.31,375.38,5.18,1.689189,TRUE,standard,4,0.892,0.407,0,0,Thursday,2025,1
US,USD,GBP,mobile,722.99,722.99,12.47,0.8,FALSE,standard,1016,0.944,0.247,2,0,Thursday,2025,0
US,USD,PHP,mobile,132.35,132.35,2.58,58.823529,FALSE,standard,1016,0.944,0.247,0,0.1,Thursday,2025,0
US,USD,GBP,ATM,84.06,84.06,3.05,0.8,FALSE,standard,298,0.336,0.166,0,0,Friday,2025,0
US,USD,NGN,mobile,661.12,661.12,11.49,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Friday,2025,0
CA,CAD,USD,web,141.27,104.54,3.46,0.74,FALSE,low,615,0.515,0.355,0,0,Friday,2025,0
US,USD,CNY,mobile,94.82,94.82,1.94,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Saturday,2025,0
CA,CAD,INR,mobile,84.63,62.62,2.02,61.666667,TRUE,standard,272,0.792,0.048,0,0.12,Friday,2025,0
UK,GBP,INR,ATM,110.82,138.53,2.76,104.166667,TRUE,standard,4,0.892,0.407,0,0,Friday,2025,0
US,USD,NGN,mobile,92.64,92.64,2.08,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Saturday,2025,0
US,USD,NGN,mobile,389.11,389.11,6.47,1111.111111,FALSE,standard,1016,0.944,0.247,0,0.25,Saturday,2025,0
US,USD,PHP,mobile,59.88,59.88,1.72,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Saturday,2025,0
CA,CAD,INR,mobile,133.31,98.65,3.5,61.666667,FALSE,low,824,0.607,0.282,0,0.12,Saturday,2025,0
CA,CAD,GBP,mobile,173.37,128.3,4.52,0.592,FALSE,low,824,0.607,0.282,0,0,Saturday,2025,0
US,USD,EUR,web,83.77,83.77,2.39,0.925926,FALSE,standard,1018,0.934,0.087,0,0,Saturday,2025,0
UK,GBP,USD,ATM,373.15,466.44,7.03,1.25,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
US,USD,PHP,mobile,112.35,112.35,3.26,58.823529,FALSE,standard,1018,0.934,0.087,0,0.1,Saturday,2025,0
US,USD,USD,mobile,333.26,333.26,6.11,1,FALSE,enhanced,257,0.894,0.257,0,0,Saturday,2025,0
UK,GBP,USD,mobile,382.59,478.24,7.14,1.25,FALSE,standard,4,0.742,0.407,0,0,Saturday,2025,0
US,USD,PHP,ATM,102.71,102.71,2.07,58.823529,FALSE,standard,1018,0.934,0.087,0,0.1,Sunday,2025,0
UK,GBP,NGN,mobile,568.38,710.48,10.22,1388.888889,FALSE,standard,718,0.953,0.169,0,0.22,Sunday,2025,0
US,USD,EUR,web,88.72,88.72,2.13,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Sunday,2025,0
US,USD,PHP,web,354.32,354.32,6.67,58.823529,FALSE,enhanced,257,0.744,0.257,0,0.1,Sunday,2025,0
US,USD,INR,web,193.73,193.73,3.82,83.333333,TRUE,standard,298,0.336,0.166,0,0,Sunday,2025,0
UK,GBP,CNY,mobile,384.87,481.09,7.09,8.928571,FALSE,standard,781,0.377,0.489,0,0,Sunday,2025,0
US,USD,USD,web,90.39,90.39,3.34,1,FALSE,standard,263,0.522,0.223,0,0,Sunday,2025,0
US,USD,CAD,mobile,73.21,73.21,1.57,1.351351,FALSE,standard,298,0.336,0.166,0,0,Sunday,2025,0
US,USD,NGN,mobile,120.51,120.51,2.61,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Sunday,2025,0
UK,GBP,INR,web,258.84,323.55,4.72,104.166667,FALSE,standard,4,0.892,0.407,0,0,Sunday,2025,0
UK,GBP,CNY,mobile,142.19,177.74,3.26,8.928571,FALSE,standard,4,0.892,0.407,0,0,Monday,2025,0
US,USD,NGN,mobile,206.72,206.72,3.95,1111.111111,FALSE,enhanced,367,0.939,0.176,0,0.25,Monday,2025,0
US,USD,USD,mobile,161.72,161.72,3.62,1,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2025,0
US,USD,PHP,mobile,9995.12,9995.12,150.91,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Monday,2025,0
UK,GBP,NGN,mobile,101.14,126.42,1.67,1388.888889,FALSE,standard,4,0.892,0.407,0,0.22,Monday,2025,0
UK,GBP,MXN,web,173.11,216.39,3.93,21.551724,FALSE,standard,684,0.833,0.241,0,0,Monday,2025,0
US,USD,EUR,mobile,153.6,153.6,3.82,0.925926,FALSE,standard,147,0.551,0.391,0,0,Monday,2025,0
US,USD,GBP,mobile,90.53,90.53,1.64,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2025,0
US,USD,NGN,ATM,336.06,336.06,6.36,1111.111111,FALSE,standard,1018,0.784,0.087,0,0.25,Monday,2025,0
UK,GBP,USD,mobile,76.3,95.37,2.2,1.25,TRUE,standard,4,0.892,0.407,0,0,Tuesday,2025,0
US,USD,EUR,mobile,230.8,230.8,4.28,0.925926,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2025,0
US,USD,MXN,mobile,159.69,159.69,3.33,17.241379,FALSE,standard,1018,0.934,0.087,0,0.2,Tuesday,2025,0
US,USD,CAD,mobile,56.05,56.05,1.98,1.351351,FALSE,standard,1018,0.934,0.087,0,0,Tuesday,2025,0
US,USD,MXN,mobile,77.46,77.46,2.47,17.241379,FALSE,standard,263,0.522,0.223,0,0.2,Tuesday,2025,0
UK,GBP,USD,mobile,101.27,126.58,2.55,1.25,FALSE,standard,718,0.953,0.169,1,0,Wednesday,2025,0
US,USD,INR,mobile,109.84,109.84,2.58,83.333333,FALSE,enhanced,257,0.894,0.257,0,0,Wednesday,2025,0
US,USD,PHP,web,71.32,71.32,2.2,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Wednesday,2025,0
UK,GBP,CNY,ATM,44.4,55.5,2.19,8.928571,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2025,0
UK,GBP,INR,mobile,165.24,206.56,4.69,104.166667,FALSE,low,704,0.515,0.283,0,0,Wednesday,2025,0
US,USD,CAD,ATM,100.27,100.27,2.39,1.351351,FALSE,standard,34,0.427,0.068,0,0,Wednesday,2025,0
CA,CAD,EUR,mobile,36.68,27.15,2.51,0.685185,FALSE,standard,947,0.625,0.268,0,0,Wednesday,2025,0
US,USD,NGN,mobile,139.53,139.53,2.59,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Wednesday,2025,0
CA,CAD,MXN,web,86.01,63.65,2.94,12.758621,FALSE,low,1066,0.522,0,0,0,Wednesday,2025,0
UK,GBP,INR,web,118.1,147.62,1.98,104.166667,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2025,0
US,USD,USD,mobile,175.47,410.97,110.92,1,FALSE,unknown,298,0.68,0.166,0,0,Thursday,2025,0
US,USD,EUR,web,165.53,165.53,3.21,0.925926,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2025,0
CA,CAD,NGN,mobile,42.31,31.31,1.17,822.222222,FALSE,standard,947,0.625,0.268,0,0,Thursday,2025,0
US,USD,NGN,mobile,557.57,557.57,9.69,1111.111111,FALSE,enhanced,257,0.894,0.257,0,0.25,Thursday,2025,0
US,USD,USD,mobile,120.22,120.22,3.55,1,FALSE,standard,298,0.336,0.166,0,0,Thursday,2025,0
US,USD,EUR,mobile,136.94,136.94,3.82,0.925926,FALSE,standard,263,0.522,0.223,0,0,Thursday,2025,0
UK,GBP,NGN,mobile,37.56,46.95,2.2,1388.888889,FALSE,low,704,0.515,0.283,0,0.22,Thursday,2025,0
US,USD,USD,web,101.13,101.13,2.73,1,FALSE,standard,147,0.551,0.391,0,0,Thursday,2025,0
US,USD,MXN,web,69.2,69.2,2.17,17.241379,FALSE,enhanced,257,0.894,0.257,0,0.2,Thursday,2025,0
UK,GBP,EUR,mobile,448.41,560.51,7.57,1.157407,FALSE,standard,4,0.892,0.407,0,0.05,Friday,2025,0
US,USD,GBP,mobile,81.23,81.23,1.99,0.8,FALSE,standard,1018,0.934,0.087,0,0,Friday,2025,0
UK,GBP,MXN,mobile,320.47,400.59,6.34,21.551724,FALSE,standard,4,0.892,0.407,0,0,Friday,2025,0
US,USD,INR,ATM,128.78,128.78,3.16,83.333333,FALSE,standard,263,0.522,0.223,0,0,Friday,2025,0
US,USD,USD,mobile,353.72,353.72,6.51,1,FALSE,low,616,0.702,0.361,0,0,Friday,2025,0
US,USD,EUR,mobile,111.07,111.07,3.85,0.925926,FALSE,standard,147,0.551,0.391,0,0,Saturday,2025,0
US,USD,CAD,mobile,243.93,243.93,3.67,1.351351,FALSE,standard,34,0.427,0.068,0,0,Saturday,2025,0
CA,CAD,PHP,mobile,290.16,214.72,5.77,43.529412,FALSE,standard,947,0.625,0.268,0,0,Saturday,2025,0
US,USD,PHP,mobile,103.63,103.63,2.11,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Saturday,2025,0
US,USD,GBP,web,118.46,118.46,3.85,0.8,TRUE,standard,298,0.336,0.166,0,0,Saturday,2025,0
CA,CAD,CAD,mobile,-252.9,187.14,9999.99,1,FALSE,low,615,-0.1,0.355,0,0,Saturday,2025,0
CA,CAD,NGN,mobile,143.98,106.55,3.07,822.222222,FALSE,standard,947,0.625,0.268,0,0,Saturday,2025,0
UK,GBP,PHP,mobile,73.94,92.43,2.76,73.529412,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
US,USD,USD,mobile,612.14,612.14,9.94,1,FALSE,standard,263,0.522,0.223,1,0,Saturday,2025,0
US,USD,USD,mobile,39.71,39.71,1.87,1,FALSE,standard,263,0.522,0.223,0,0,Saturday,2025,0
US,USD,CNY,web,58.26,58.26,2.6,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Saturday,2025,0
UK,GBP,CAD,web,568.34,710.42,9.34,1.689189,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
UK,GBP,MXN,mobile,150.37,187.96,3.73,21.551724,FALSE,standard,4,0.742,0.407,0,0,Sunday,2025,0
US,USD,INR,web,9994.36,9994.36,150.95,83.333333,FALSE,standard,147,0.551,0.391,0,0,Sunday,2025,0
UK,GBP,USD,mobile,366.12,457.65,6.48,1.25,FALSE,standard,4,0.892,0.407,0,0,Sunday,2025,0
US,USD,CAD,ATM,106.98,106.98,3.32,1.351351,FALSE,standard,263,0.522,0.223,0,0,Sunday,2025,0
UK,GBP,MXN,web,164.28,205.35,2.9,21.551724,FALSE,standard,4,0.892,0.407,0,0,Sunday,2025,0
US,USD,USD,mobile,16.11,16.11,2.08,1,FALSE,standard,263,0.522,0.223,0,0,Sunday,2025,0
US,USD,CNY,web,145.73,145.73,4.27,7.142857,TRUE,standard,34,0.277,0.068,0,0,Sunday,2025,0
US,USD,EUR,mobile,95.58,95.58,3.08,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Sunday,2025,1
US,USD,PHP,mobile,81.46,81.46,1.78,58.823529,FALSE,enhanced,257,0.744,0.257,0,0.1,Monday,2025,0
 US  ,USD,USD,mobille,113.97,113.97,3.38,1,FALSE,unknown,1011,0.824,0.123,1,0,Monday,2025,0
CA,CAD,NGN,mobile,115.29,85.31,1.56,822.222222,FALSE,standard,172,0.881,0.199,4,0,Monday,2025,0
US,USD,USD,web,147.01,147.01,3.28,1,TRUE,standard,1018,0.934,0.087,1,0,Tuesday,2025,0
US,USD,USD,weeb,213.91,213.91,4.87,1,FALSE,standard,298,0.336,0.166,0,0,Tuesday,2025,0
US,USD,CAD,mobile,222.32,222.32,5.06,1.351351,FALSE,standard,298,0.336,0.166,0,0,Tuesday,2025,0
US,USD,USD,web,157.03,157.03,3.52,1,FALSE,standard,147,0.551,0.391,0,0,Tuesday,2025,0
US,USD,NGN,mobile,141.45,141.45,2.97,1111.111111,FALSE,standard,298,0.336,0.166,0,0.25,Tuesday,2025,0
US,USD,USD,mobile,143.5,143.5,2.88,1,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2025,0
UK,GBP,MXN,mobile,71.29,89.11,1.54,21.551724,FALSE,enhanced,987,0.94,0.246,0,0,Tuesday,2025,0
US,USD,CAD,web,187.56,187.56,3.17,1.351351,FALSE,standard,298,0.336,0.166,7,0,Tuesday,2025,0
UK,GBP,CNY,web,255.94,319.92,4.85,8.928571,FALSE,standard,4,0.892,0.407,0,0,Tuesday,2025,0
US,USD,INR,web,42.85,42.85,1.87,83.333333,TRUE,standard,1018,0.934,0.087,0,0,Tuesday,2025,0
US,USD,NGN,mobile,292.9,292.9,5.41,1111.111111,FALSE,standard,147,0.551,0.391,0,0.25,Wednesday,2025,0
US,USD,EUR,web,9994.06,9994.06,150.64,0.925926,TRUE,standard,1016,0.944,0.247,0,0,Wednesday,2025,0
UK,GBP,GBP,web,74.69,410.97,110.92,1,FALSE,unknown,4,0.68,0.407,0,0,Wednesday,2025,0
US,USD,CNY,mobile,126.02,126.02,3.21,7.142857,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2025,0
US,USD,NGN,web,59.79,59.79,3.11,1111.111111,TRUE,standard,1018,0.934,0.087,0,0.25,Wednesday,2025,0
US,USD,CNY,mobile,401.48,401.48,7.36,7.142857,TRUE,standard,298,0.336,0.166,0,0,Wednesday,2025,0
US,USD,USD,mobile,128.21,128.21,3.14,1,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2025,0
US,USD,USD,mobile,47.07,410.97,110.92,1,FALSE,unknown,147,0.68,0.391,1,0,Wednesday,2025,0
US,USD,CAD,mobile,124.57,124.57,2.47,1.351351,FALSE,standard,147,0.551,0.391,0,0,Wednesday,2025,0
UK,GBP,PHP,web,104.53,130.67,2.68,73.529412,FALSE,standard,718,0.953,0.169,0,0,Wednesday,2025,0
UK,GBP,MXN,mobile,216.78,270.97,4.7,21.551724,FALSE,standard,4,0.892,0.407,0,0,Thursday,2025,0
US,USD,EUR,mobile,109.77,109.77,2.19,0.925926,FALSE,standard,263,0.522,0.223,0,0,Thursday,2025,0
CA,CAD,CAD,mobile,314.82,232.96,5.91,1,FALSE,standard,172,0.881,0.199,0,0,Thursday,2025,0
US,USD,CAD,ATM,95.84,95.84,3.14,1.351351,FALSE,low,616,0.702,0.361,0,0,Thursday,2025,0
US,USD,CNY,mobile,125.86,125.86,3.47,7.142857,TRUE,standard,1018,0.934,0.087,0,0,Thursday,2025,0
US,USD,CNY,web,899.05,410.97,110.92,7.142857,FALSE,unknown,263,0.68,0.223,0,0,Thursday,2025,0
CA,CAD,CNY,web,344.74,255.11,6.17,5.285714,FALSE,standard,947,0.625,0.268,0,0,Thursday,2025,0
US,USD,MXN,web,309.2,309.2,5.43,17.241379,FALSE,standard,263,0.522,0.223,0,0.2,Thursday,2025,1
US,USD,CNY,mobile,492,492,8.07,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Friday,2025,0
UK,GBP,MXN,mobile,340.32,425.4,5.81,21.551724,FALSE,standard,4,0.892,0.407,1,0,Friday,2025,0
US,USD,USD,mobile,234.46,234.46,4.52,1,FALSE,standard,263,0.372,0.223,0,0,Friday,2025,0
US,USD,GBP,mobile,148.14,148.14,3.11,0.8,FALSE,standard,298,0.336,0.166,0,0,Saturday,2025,0
US,USD,INR,mobile,185.22,185.22,2.95,83.333333,FALSE,standard,298,0.336,0.166,0,0,Saturday,2025,0
UK,GBP,CAD,mobile,79.71,99.63,1.29,1.689189,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
CA,CAD,PHP,web,130.32,96.44,2.74,43.529412,FALSE,standard,947,0.625,0.268,0,0,Saturday,2025,0
UK,GBP,INR,mobile,72.66,90.83,1.49,104.166667,FALSE,standard,4,0.892,0.407,0,0,Saturday,2025,0
US,USD,GBP,ATM,68.65,68.65,1.41,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Saturday,2025,0
US,USD,PHP,web,277.45,277.45,5.52,58.823529,FALSE,low,616,0.702,0.361,4,0.1,Saturday,2025,0
US,USD,EUR,web,574.8,574.8,9.12,0.925926,FALSE,enhanced,367,0.789,0.176,0,0,Saturday,2025,0
US,USD,MXN,mobile,107.41,107.41,1.81,17.241379,FALSE,standard,263,0.522,0.223,0,0.2,Saturday,2025,0
US,USD,USD,mobile,-83.93,83.93,9999.99,1,FALSE,standard,298,-0.1,0.166,0,0,Saturday,2025,0
UK,GBP,NGN,mobile,73.25,91.56,2,1388.888889,FALSE,standard,4,0.892,0.407,0,0.22,Saturday,2025,0
US,USD,CAD,mobile,113.1,113.1,3.78,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Sunday,2025,0
US,USD,NGN,mobile,264.88,264.88,5.62,1111.111111,FALSE,standard,1018,0.934,0.087,1,0.25,Sunday,2025,0
US,USD,NGN,mobile,28.75,28.75,0.8,1111.111111,FALSE,enhanced,367,0.939,0.176,0,0.25,Sunday,2025,0
CA,CAD,CAD,mobile,168.07,124.37,4.14,1,FALSE,standard,1035,0.497,0.236,1,0,Sunday,2025,0
US,USD,EUR,web,613.03,613.03,10.5,0.925926,FALSE,standard,298,0.336,0.166,1,0,Sunday,2025,0
US,USD,GBP,mobile,419.04,419.04,7.35,0.8,FALSE,standard,147,0.551,0.391,0,0,Sunday,2025,0
UK,GBP,CNY,web,63.13,78.91,2.42,8.928571,FALSE,low,566,0.731,0.422,0,0,Sunday,2025,0
US,USD,USD,mobile,62.63,62.63,1.85,1,FALSE,enhanced,367,0.939,0.176,0,0,Sunday,2025,0
US,USD,EUR,web,236.31,236.31,5.28,0.925926,FALSE,enhanced,257,0.894,0.257,0,0,Sunday,2025,0
US,USD,USD,web,51.53,51.53,1.91,1,FALSE,standard,1011,0.824,0.123,0,0,Monday,2025,0
US,USD,GBP,mobile,176.31,176.31,3.91,0.8,FALSE,standard,263,0.522,0.223,0,0,Monday,2025,0
US,USD,EUR,mobile,130.82,130.82,3.02,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Monday,2025,0
CA,CAD,CNY,web,316.32,234.08,5.94,5.285714,TRUE,low,615,0.515,0.355,0,0,Monday,2025,0
US,USD,NGN,mobile,130.29,130.29,2.88,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Saturday,2025,0
US,USD,INR,ATM,186.82,186.82,3.85,83.333333,FALSE,standard,859,0.96,0.363,0,0,Monday,2025,0
US,USD,INR,mobile,354.8,354.8,5.57,83.333333,FALSE,standard,298,0.336,0.166,0,0,Monday,2025,0
UK,GBP,MXN,mobile,182.72,228.4,4.48,21.551724,TRUE,standard,4,0.892,0.407,0,0,Monday,2025,0
US,USD,PHP,web,194.48,194.48,3.71,58.823529,TRUE,enhanced,257,0.894,0.257,0,0.1,Tuesday,2025,0
US,USD,PHP,web,120.86,120.86,2.33,58.823529,FALSE,standard,147,0.551,0.391,0,0.1,Tuesday,2025,0
CA,CAD,EUR,mobile,83.17,61.55,2.12,0.685185,TRUE,standard,272,0.792,0.048,0,0,Tuesday,2025,0
CA,CAD,MXN,web,573.22,424.18,10.01,12.758621,FALSE,standard,172,0.881,0.199,0,0,Tuesday,2025,0
UK,GBP,USD,mobile,24.67,30.83,1.15,1.25,FALSE,standard,4,0.892,0.407,0,0,Tuesday,2025,0
CA,CAD,USD,mobile,58.91,43.59,2.05,0.74,TRUE,low,824,0.607,0.282,0,0,Tuesday,2025,0
US,USD,USD,mobile,424.34,424.34,6.7,1,FALSE,enhanced,367,0.939,0.176,0,0,Wednesday,2025,0
US,USD,NGN,mobile,339.33,339.33,6.72,1111.111111,FALSE,enhanced,257,0.894,0.257,3,0.25,Wednesday,2025,0
US,USD,PHP,mobile,313.44,410.97,-1,58.823529,TRUE,unknown,367,-0.1,0.176,0,0.1,Wednesday,2025,0
US,USD,CNY,mobile,71.2,71.2,1.57,7.142857,FALSE,standard,263,0.522,0.223,0,0,Wednesday,2025,0
US,USD,EUR,web,92.44,92.44,3.61,0.925926,FALSE,standard,263,0.372,0.223,0,0,Wednesday,2025,0
US,USD,CAD,mobile,595.36,595.36,9.45,1.351351,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2025,0
UK,GBP,MXN,mobile,108.8,136,2.74,21.551724,FALSE,standard,718,0.953,0.169,0,0,Thursday,2025,0
US,USD,GBP,mobile,115.77,115.77,2.87,0.8,FALSE,standard,1018,0.784,0.087,0,0,Thursday,2025,0
UK,GBP,USD,web,683.88,854.85,11.12,1.25,FALSE,standard,4,0.892,0.407,0,0,Thursday,2025,1
US,USD,CAD,mobile,223.47,223.47,3.71,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Thursday,2025,0
US,USD,CNY,mobile,80.05,80.05,1.82,7.142857,FALSE,standard,830,0.799,0.102,0,0,Thursday,2025,1
US,USD,CAD,mobile,84.56,84.56,1.58,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Thursday,2025,0
US,USD,USD,mobile,647.02,647.02,11.64,1,FALSE,enhanced,661,0.92,0.259,0,0,Thursday,2025,0
US,USD,EUR,web,1229.03,1229.03,19.22,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Thursday,2025,0
UK,GBP,NGN,mobile,58.1,72.62,2.17,1388.888889,FALSE,standard,718,0.953,0.169,0,0.22,Thursday,2025,0
UK,GBP,CNY,mobile,87.08,108.85,2.97,8.928571,FALSE,standard,718,0.953,0.169,0,0,Friday,2025,0
CA,CAD,EUR,web,372.6,275.72,6.55,0.685185,TRUE,low,615,0.515,0.355,0,0,Friday,2025,0
US,USD,CAD,mobile,168.73,168.73,3.45,1.351351,FALSE,standard,263,0.522,0.223,0,0,Friday,2025,0
US,USD,CAD,mobile,400.39,400.39,7.03,1.351351,FALSE,standard,298,0.336,0.166,0,0,Friday,2025,0
US,USD,MXN,web,149.83,149.83,2.8,17.241379,FALSE,standard,1018,0.934,0.087,0,0.2,Friday,2025,0
US,USD,NGN,mobile,148.33,148.33,3.33,1111.111111,FALSE,standard,263,0.522,0.223,0,0.25,Friday,2025,0
